,id_org,id_match,MATCH,phone_scaled,last_name_scaled,first_name_scaled,city_scaled,state_scaled,address_1_scaled,address_1_2_scaled,dob_scaled,zip_scaled,similarity
2081,rec-7468-org,rec-2603-dup-0,0,0.09999999999999998,0.30000000000000004,0.4,0.0,0.8,0.9,0.0,0.6,0.6,0.10011086681485581
5560,rec-6847-org,rec-2603-dup-0,0,0.0,0.30000000000000004,0.4,0.0,0.7,0.9,0.0,0.6,0.6,0.10312561758591504
18644,rec-4109-org,rec-2603-dup-0,0,0.19999999999999996,0.19999999999999996,0.4,1.0,0.8,0.0,0.0,0.6,0.6,0.15326260971692185
27668,rec-2603-org,rec-2603-dup-0,1,1.0,0.9,1.0,1.0,0.8,0.9,0.0,1.0,1.0,0.6719054844508607
2083,rec-3853-org,rec-3853-dup-2,1,1.0,0.8,0.30000000000000004,1.0,1.0,1.0,0.0,1.0,1.0,0.7560864075982678
11179,rec-1337-org,rec-3853-dup-2,0,0.5,0.30000000000000004,0.7,0.0,1.0,0.0,0.0,0.6,0.6,0.12497694003307447
27890,rec-9558-org,rec-3853-dup-2,0,0.09999999999999998,0.4,0.6,0.4,1.0,0.30000000000000004,0.0,0.6,0.8,0.1053239592742854
2084,rec-3853-org,rec-3853-dup-1,1,1.0,0.9,0.6,0.19999999999999996,1.0,1.0,0.0,1.0,1.0,0.4998607572468099
11181,rec-1337-org,rec-3853-dup-1,0,0.5,0.30000000000000004,0.19999999999999996,0.0,1.0,0.0,0.0,0.6,0.6,0.11365945837888593
2086,rec-3853-org,rec-4696-dup-0,0,0.0,1.0,0.30000000000000004,0.30000000000000004,0.7,0.0,0.0,0.4,0.8,0.11002551214931293
13864,rec-6781-org,rec-4696-dup-0,0,0.09999999999999998,0.30000000000000004,1.0,1.0,0.7,0.0,0.0,0.19999999999999996,0.8,0.1351413740801869
25102,rec-4696-org,rec-4696-dup-0,1,0.30000000000000004,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.7574222906879406
2087,rec-3853-org,rec-5952-dup-0,0,0.19999999999999996,0.4,0.30000000000000004,0.30000000000000004,0.7,0.19999999999999996,0.0,0.6,0.7,0.10497275029268544
3862,rec-5507-org,rec-5952-dup-0,0,0.09999999999999998,0.4,0.30000000000000004,0.19999999999999996,1.0,0.4,0.0,0.6,0.8,0.11703378270443317
4594,rec-630-org,rec-5952-dup-0,0,0.09999999999999998,0.19999999999999996,0.30000000000000004,0.0,0.7,0.30000000000000004,0.0,0.5,0.6,0.10093931564819465
5006,rec-4536-org,rec-5952-dup-0,0,0.0,0.4,0.30000000000000004,0.09999999999999998,1.0,0.0,0.0,0.6,0.8,0.10705792920188863
7605,rec-5952-org,rec-5952-dup-0,1,1.0,0.30000000000000004,0.4,1.0,1.0,1.0,0.0,1.0,1.0,0.7256447515194399
10687,rec-3857-org,rec-5952-dup-0,0,0.30000000000000004,0.09999999999999998,0.30000000000000004,0.4,0.7,0.30000000000000004,0.0,0.7,0.8,0.11634744668646953
2088,rec-2237-org,rec-2237-dup-1,1,0.9,1.0,0.9,1.0,1.0,0.9,0.0,0.9,1.0,0.8117786105182295
3719,rec-1462-org,rec-2237-dup-1,0,0.4,0.4,0.4,0.6,1.0,0.7,0.0,0.30000000000000004,0.7,0.11089832609533724
3933,rec-6440-org,rec-2237-dup-1,0,0.09999999999999998,1.0,0.5,0.19999999999999996,0.7,0.4,0.0,0.4,0.6,0.11516684781654671
6594,rec-5199-org,rec-2237-dup-1,0,0.30000000000000004,0.19999999999999996,0.30000000000000004,0.09999999999999998,0.8,0.9,0.0,0.4,0.7,0.10039933397943882
16527,rec-5273-org,rec-2237-dup-1,0,0.30000000000000004,0.4,0.4,0.30000000000000004,0.7,0.9,0.0,0.5,0.7,0.10313664416665323
19891,rec-255-org,rec-2237-dup-1,0,0.19999999999999996,0.30000000000000004,0.5,0.0,0.7,0.9,0.0,0.5,0.7,0.10392319976636574
20696,rec-9067-org,rec-2237-dup-1,0,0.09999999999999998,0.4,0.6,0.09999999999999998,0.8,0.9,0.0,0.4,0.8,0.13401210380976314
22456,rec-1818-org,rec-2237-dup-1,0,0.09999999999999998,0.4,0.6,0.4,1.0,0.9,0.0,0.5,0.6,0.10818464354574793
24007,rec-2510-org,rec-2237-dup-1,0,0.4,0.4,0.5,0.09999999999999998,0.7,0.9,0.0,0.4,0.6,0.1244222839462367
25915,rec-4871-org,rec-2237-dup-1,0,0.19999999999999996,0.4,0.6,1.0,1.0,0.30000000000000004,0.0,0.4,0.7,0.21293178920509
27394,rec-3520-org,rec-2237-dup-1,0,0.0,0.4,0.30000000000000004,0.30000000000000004,0.7,0.9,0.0,0.30000000000000004,0.6,0.11582230115285805
28076,rec-6725-org,rec-2237-dup-1,0,0.4,0.30000000000000004,0.30000000000000004,0.09999999999999998,0.7,0.0,0.0,0.6,0.6,0.10318189606649893
2091,rec-2237-org,rec-6725-dup-0,0,0.4,0.19999999999999996,0.4,0.09999999999999998,0.7,0.0,0.0,0.7,0.6,0.1368695531153548
13467,rec-9173-org,rec-6725-dup-0,0,0.09999999999999998,0.0,0.4,0.19999999999999996,0.7,1.0,0.0,0.7,0.6,0.1679681901386614
13735,rec-8489-org,rec-6725-dup-0,0,0.09999999999999998,0.19999999999999996,0.4,0.5,1.0,0.0,0.0,0.5,0.9,0.10611431508707046
14211,rec-2719-org,rec-6725-dup-0,0,0.09999999999999998,0.09999999999999998,0.4,0.0,0.8,1.0,0.0,0.6,0.6,0.18043807581185609
15642,rec-9474-org,rec-6725-dup-0,0,0.0,0.0,0.4,0.30000000000000004,0.7,1.0,0.0,0.5,0.7,0.20200535554466537
27142,rec-6859-org,rec-6725-dup-0,0,0.0,0.19999999999999996,0.5,0.09999999999999998,0.7,1.0,0.0,0.7,0.6,0.19232713071481472
28073,rec-6725-org,rec-6725-dup-0,1,0.8,0.8,0.9,0.7,1.0,1.0,0.0,1.0,1.0,0.6598790921884718
2095,rec-5742-org,rec-7655-dup-1,0,0.09999999999999998,0.19999999999999996,1.0,0.19999999999999996,1.0,0.0,0.0,1.0,0.6,0.1202883081308409
8347,rec-7655-org,rec-7655-dup-1,1,1.0,0.6,1.0,1.0,1.0,0.6,0.0,1.0,1.0,0.556681410717821
15556,rec-5315-org,rec-7655-dup-1,0,0.09999999999999998,0.09999999999999998,0.4,1.0,0.7,0.19999999999999996,0.0,0.19999999999999996,0.6,0.10686927775616421
23633,rec-2638-org,rec-7655-dup-1,0,0.30000000000000004,0.09999999999999998,0.4,1.0,0.7,0.0,0.0,0.19999999999999996,0.6,0.10028993868735396
2100,rec-413-org,rec-967-dup-0,0,0.30000000000000004,0.5,0.6,0.19999999999999996,0.7,0.9,0.0,0.5,0.6,0.13527410507712376
22286,rec-8036-org,rec-967-dup-0,0,0.4,0.7,0.5,0.9,0.7,0.0,0.09999999999999998,0.4,0.6,0.12211655865838539
24018,rec-967-org,rec-967-dup-0,1,1.0,0.9,0.9,0.9,0.9,0.9,0.0,1.0,1.0,0.46263574363725807
2101,rec-2069-org,rec-2069-dup-0,1,0.9,0.9,0.9,1.0,1.0,1.0,0.0,1.0,0.9,0.6468900751725832
14498,rec-2321-org,rec-2069-dup-0,0,0.30000000000000004,0.6,0.7,0.4,0.7,0.7,0.0,0.6,0.7,0.10573520837732564
14580,rec-7456-org,rec-2069-dup-0,0,0.30000000000000004,0.19999999999999996,0.5,0.4,0.9,0.5,0.0,0.5,0.6,0.10004528559127593
17611,rec-8666-org,rec-2069-dup-0,0,0.30000000000000004,0.30000000000000004,0.4,0.5,0.7,0.6,0.0,0.6,0.6,0.10185494140738706
19114,rec-9951-org,rec-2069-dup-0,0,0.4,0.4,0.4,0.6,1.0,0.6,0.0,0.19999999999999996,0.7,0.13358996027412612
25944,rec-5897-org,rec-2069-dup-0,0,0.30000000000000004,0.30000000000000004,0.5,0.09999999999999998,0.7,0.6,0.0,0.7,0.6,0.10466380248246919
2102,rec-2069-org,rec-2069-dup-1,1,0.9,0.7,1.0,1.0,0.9,0.8,0.0,0.9,1.0,0.4827621992215029
2107,rec-6077-org,rec-8649-dup-0,0,0.30000000000000004,0.4,0.30000000000000004,0.0,1.0,1.0,0.19999999999999996,0.5,0.6,0.10117720374648324
10101,rec-9762-org,rec-8649-dup-0,0,0.19999999999999996,0.4,0.19999999999999996,0.9,1.0,0.0,0.0,0.4,0.7,0.26882143490097743
10460,rec-5857-org,rec-8649-dup-0,0,0.09999999999999998,0.4,0.30000000000000004,0.0,1.0,1.0,0.19999999999999996,0.4,0.7,0.10520608207359611
24123,rec-8649-org,rec-8649-dup-0,1,1.0,0.8,0.9,0.9,1.0,1.0,0.19999999999999996,0.7,1.0,0.8461495572209988
2114,rec-4736-org,rec-9578-dup-1,0,0.19999999999999996,0.4,0.30000000000000004,0.0,0.7,0.09999999999999998,0.0,0.8,0.8,0.1361901621748744
2797,rec-8395-org,rec-9578-dup-1,0,0.30000000000000004,0.4,0.4,0.9,0.8,0.0,0.0,0.30000000000000004,0.7,0.14915698805695252
9903,rec-8234-org,rec-9578-dup-1,0,0.30000000000000004,0.30000000000000004,0.5,0.0,0.7,0.9,0.0,0.5,0.8,0.17969903693953004
12687,rec-1917-org,rec-9578-dup-1,0,0.4,0.4,0.5,0.0,0.8,0.9,0.0,0.5,0.7,0.12973418837580564
14205,rec-7724-org,rec-9578-dup-1,0,0.30000000000000004,0.19999999999999996,0.19999999999999996,0.09999999999999998,0.8,0.9,0.0,0.19999999999999996,0.7,0.12700708965456828
15429,rec-8740-org,rec-9578-dup-1,0,0.19999999999999996,0.5,0.4,0.0,0.8,0.9,0.0,0.5,0.8,0.13805742843134122
19271,rec-6824-org,rec-9578-dup-1,0,0.19999999999999996,0.4,0.4,0.0,0.8,0.9,0.0,0.5,0.6,0.1494368001471398
19949,rec-4009-org,rec-9578-dup-1,0,0.30000000000000004,0.4,0.5,0.0,0.7,0.9,0.0,0.5,0.6,0.15763152377235198
20830,rec-9169-org,rec-9578-dup-1,0,0.0,0.30000000000000004,0.4,0.0,0.7,0.9,0.0,0.6,0.7,0.18192585700787683
21417,rec-249-org,rec-9578-dup-1,0,0.19999999999999996,0.4,0.5,0.0,0.7,0.0,0.0,0.6,0.7,0.1358355906351271
21814,rec-9578-org,rec-9578-dup-1,1,1.0,0.8,1.0,0.9,0.8,0.9,0.0,1.0,1.0,0.717814990315239
22143,rec-5466-org,rec-9578-dup-1,0,0.19999999999999996,0.19999999999999996,0.4,0.0,0.7,0.09999999999999998,0.0,0.6,0.7,0.1391375490150606
23054,rec-4494-org,rec-9578-dup-1,0,0.09999999999999998,0.30000000000000004,0.4,0.0,0.7,0.9,0.0,0.7,0.6,0.14479989306183294
25254,rec-1974-org,rec-9578-dup-1,0,0.09999999999999998,0.30000000000000004,0.4,0.0,0.7,0.0,0.0,0.6,0.6,0.12660127269189073
2120,rec-1464-org,rec-6182-dup-1,0,0.09999999999999998,0.30000000000000004,0.4,0.30000000000000004,0.6,0.0,0.0,0.19999999999999996,0.6,0.10813532218932334
2629,rec-5587-org,rec-6182-dup-1,0,0.0,0.4,0.30000000000000004,0.5,0.6,0.0,0.0,0.19999999999999996,0.5,0.12600732049704863
6609,rec-8744-org,rec-6182-dup-1,0,0.09999999999999998,0.6,0.9,0.09999999999999998,0.6,0.0,0.0,0.19999999999999996,0.5,0.10028527650365233
11572,rec-6437-org,rec-6182-dup-1,0,0.09999999999999998,0.0,0.30000000000000004,0.4,0.6,0.8,0.0,0.19999999999999996,0.5,0.15420986001696083
13805,rec-9040-org,rec-6182-dup-1,0,0.09999999999999998,0.6,0.30000000000000004,0.19999999999999996,0.6,0.09999999999999998,0.0,0.19999999999999996,0.6,0.1090634837654252
16863,rec-5842-org,rec-6182-dup-1,0,0.19999999999999996,0.30000000000000004,0.30000000000000004,0.09999999999999998,0.6,0.0,1.0,0.19999999999999996,0.5,0.10258603414397223
18996,rec-9006-org,rec-6182-dup-1,0,0.19999999999999996,0.6,0.30000000000000004,0.19999999999999996,0.6,0.0,0.0,0.19999999999999996,0.6,0.10249073766080236
23265,rec-1989-org,rec-6182-dup-1,0,0.19999999999999996,0.5,0.6,0.5,0.9,0.8,0.0,0.19999999999999996,0.5,0.1812957560220196
23846,rec-6182-org,rec-6182-dup-1,1,1.0,1.0,0.9,0.9,0.9,0.8,0.0,1.0,0.8,0.6994789872284569
24990,rec-1642-org,rec-6182-dup-1,0,0.4,0.30000000000000004,0.30000000000000004,0.0,0.9,0.09999999999999998,0.0,0.19999999999999996,0.5,0.10357034443130818
26417,rec-9344-org,rec-6182-dup-1,0,0.0,0.4,0.4,0.30000000000000004,0.6,0.8,0.0,1.0,0.5,0.12676015763742515
26592,rec-2362-org,rec-6182-dup-1,0,0.19999999999999996,0.4,0.4,0.4,0.6,0.8,0.0,0.19999999999999996,0.6,0.1724290595918237
26983,rec-1379-org,rec-6182-dup-1,0,0.0,1.0,0.5,0.30000000000000004,0.6,0.0,0.0,0.19999999999999996,0.5,0.11608673167769334
26999,rec-7017-org,rec-6182-dup-1,0,0.19999999999999996,0.4,0.4,0.4,0.6,0.8,0.0,0.19999999999999996,0.6,0.13705261035849178
27238,rec-6721-org,rec-6182-dup-1,0,0.6,0.6,0.4,0.19999999999999996,0.9,0.0,0.0,1.0,0.5,0.10514812534721418
27590,rec-1932-org,rec-6182-dup-1,0,0.19999999999999996,0.0,0.4,0.30000000000000004,0.6,0.8,0.0,0.19999999999999996,0.6,0.13251616200252625
2122,rec-6996-org,rec-1268-dup-0,0,0.09999999999999998,0.30000000000000004,0.6,0.0,0.7,0.0,1.0,0.6,0.8,0.1371024711109805
3667,rec-3777-org,rec-1268-dup-0,0,0.09999999999999998,0.19999999999999996,0.4,0.0,0.8,0.0,0.0,0.5,0.6,0.15507954158598788
8184,rec-4099-org,rec-1268-dup-0,0,0.09999999999999998,0.5,0.5,0.19999999999999996,0.7,0.0,1.0,0.6,0.6,0.1323847465674258
9504,rec-1435-org,rec-1268-dup-0,0,0.09999999999999998,0.6,0.4,0.0,0.8,0.0,1.0,0.6,0.8,0.12784326367385823
10654,rec-8974-org,rec-1268-dup-0,0,0.19999999999999996,0.4,0.4,0.30000000000000004,0.7,0.0,1.0,0.6,0.6,0.14449151915543126
11830,rec-5989-org,rec-1268-dup-0,0,0.09999999999999998,0.30000000000000004,0.5,0.30000000000000004,0.7,0.0,1.0,0.30000000000000004,0.6,0.1276443098812306
13340,rec-6561-org,rec-1268-dup-0,0,0.0,0.09999999999999998,0.5,0.09999999999999998,0.7,0.0,1.0,0.19999999999999996,0.7,0.13219060313933695
13412,rec-8973-org,rec-1268-dup-0,0,0.19999999999999996,0.4,0.5,0.4,0.7,0.0,1.0,0.6,0.6,0.122404070895564
14399,rec-6510-org,rec-1268-dup-0,0,0.09999999999999998,0.30000000000000004,0.6,0.09999999999999998,0.7,0.0,1.0,0.6,0.6,0.1403376778036742
14459,rec-9629-org,rec-1268-dup-0,0,0.0,0.19999999999999996,0.5,0.19999999999999996,0.7,0.0,1.0,0.5,0.6,0.14239260919406938
15758,rec-1268-org,rec-1268-dup-0,1,1.0,0.4,0.4,1.0,1.0,0.0,0.0,1.0,0.7,0.386568297248924
16344,rec-7040-org,rec-1268-dup-0,0,0.0,0.30000000000000004,0.5,0.19999999999999996,0.7,0.0,1.0,0.19999999999999996,0.6,0.14173285998135726
21390,rec-6301-org,rec-1268-dup-0,0,0.19999999999999996,0.5,0.6,0.19999999999999996,0.7,0.0,1.0,0.6,0.6,0.12375892798002647
21748,rec-4945-org,rec-1268-dup-0,0,0.4,0.30000000000000004,0.30000000000000004,0.8,0.7,0.0,1.0,0.6,0.7,0.1279477511389388
22631,rec-1309-org,rec-1268-dup-0,0,0.19999999999999996,0.30000000000000004,0.5,0.30000000000000004,0.8,0.0,1.0,0.5,0.7,0.10760189340634851
26440,rec-845-org,rec-1268-dup-0,0,0.09999999999999998,0.19999999999999996,0.4,0.0,0.7,0.0,1.0,0.7,0.6,0.1095795939610914
2123,rec-6996-org,rec-8974-dup-2,0,0.0,0.6,0.19999999999999996,0.09999999999999998,0.7,0.9,0.0,0.5,0.6,0.10984640653000442
8185,rec-4099-org,rec-8974-dup-2,0,0.30000000000000004,0.6,0.30000000000000004,0.0,1.0,0.9,0.0,0.6,0.8,0.12329421080502669
9507,rec-1435-org,rec-8974-dup-2,0,0.09999999999999998,0.6,0.19999999999999996,0.0,0.8,0.9,0.0,0.7,0.6,0.10242793583402064
10651,rec-8974-org,rec-8974-dup-2,1,1.0,0.9,0.7,0.9,1.0,0.9,0.0,1.0,1.0,0.596391812569382
11831,rec-5989-org,rec-8974-dup-2,0,0.09999999999999998,0.6,0.30000000000000004,0.5,0.7,0.9,0.0,0.5,0.8,0.10226853419079299
13343,rec-6561-org,rec-8974-dup-2,0,0.0,0.09999999999999998,0.19999999999999996,0.09999999999999998,1.0,0.9,0.0,0.19999999999999996,0.6,0.105911021254577
14400,rec-6510-org,rec-8974-dup-2,0,0.19999999999999996,0.5,0.19999999999999996,0.0,0.7,0.9,0.0,0.5,0.6,0.11522191700028697
14463,rec-9629-org,rec-8974-dup-2,0,0.0,0.4,0.30000000000000004,0.30000000000000004,0.7,0.9,0.0,0.5,0.7,0.10867536912342472
16346,rec-7040-org,rec-8974-dup-2,0,0.0,0.6,0.19999999999999996,0.30000000000000004,0.7,0.9,0.0,0.19999999999999996,0.6,0.11355627094109656
21750,rec-4945-org,rec-8974-dup-2,0,0.09999999999999998,0.5,0.19999999999999996,0.30000000000000004,0.7,0.9,0.0,0.6,0.7,0.10251165111991978
2124,rec-6996-org,rec-8974-dup-1,0,0.0,0.6,0.4,0.09999999999999998,0.7,0.8,0.0,0.4,0.6,0.1027950090684499
8186,rec-4099-org,rec-8974-dup-1,0,0.30000000000000004,0.6,0.4,0.0,1.0,0.8,0.0,0.5,0.8,0.11611792031171492
10650,rec-8974-org,rec-8974-dup-1,1,1.0,0.9,0.8,0.9,1.0,0.8,0.0,0.9,1.0,0.7014782190449431
14402,rec-6510-org,rec-8974-dup-1,0,0.19999999999999996,0.5,0.4,0.0,0.7,0.8,0.0,0.4,0.6,0.10807748666292533
14466,rec-9629-org,rec-8974-dup-1,0,0.0,0.4,0.5,0.30000000000000004,0.7,0.8,0.0,0.4,0.7,0.10169914435487847
16347,rec-7040-org,rec-8974-dup-1,0,0.0,0.6,0.4,0.30000000000000004,0.7,0.8,0.0,0.09999999999999998,0.6,0.10626672523858033
2125,rec-4748-org,rec-4944-dup-0,0,0.09999999999999998,0.30000000000000004,0.19999999999999996,0.19999999999999996,0.7,1.0,0.09999999999999998,0.5,0.5,0.10976056941171193
5833,rec-4944-org,rec-4944-dup-0,1,1.0,0.8,1.0,1.0,0.8,1.0,0.09999999999999998,1.0,0.9,0.9274894354795618
24588,rec-6487-org,rec-4944-dup-0,0,0.09999999999999998,0.6,1.0,0.19999999999999996,0.6,0.0,0.0,0.19999999999999996,0.5,0.12308553889952607
2129,rec-5506-org,rec-5506-dup-0,1,1.0,0.9,0.7,0.8,1.0,1.0,0.0,1.0,1.0,0.6497556149479541
16030,rec-6739-org,rec-5506-dup-0,0,0.30000000000000004,0.19999999999999996,0.4,0.30000000000000004,0.8,1.0,0.0,0.5,0.8,0.1732332234540817
17169,rec-5565-org,rec-5506-dup-0,0,0.19999999999999996,0.19999999999999996,0.6,0.30000000000000004,0.7,1.0,0.0,0.5,0.6,0.15930634740710795
21558,rec-6434-org,rec-5506-dup-0,0,0.09999999999999998,0.30000000000000004,0.30000000000000004,0.09999999999999998,0.7,1.0,0.0,0.5,0.6,0.165252290907597
2130,rec-5506-org,rec-7204-dup-2,0,0.5,0.8,0.5,0.30000000000000004,0.6,0.0,0.0,0.4,0.6,0.1292951767249668
3656,rec-1516-org,rec-7204-dup-2,0,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.0,0.6,0.9,0.0,0.5,0.6,0.151402829752664
4499,rec-7204-org,rec-7204-dup-2,1,0.7,1.0,1.0,0.9,0.9,0.9,0.0,0.9,1.0,0.7936271282020441
6111,rec-9153-org,rec-7204-dup-2,0,0.19999999999999996,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.6,0.5,0.0,0.30000000000000004,0.6,0.10257324010808919
6525,rec-7061-org,rec-7204-dup-2,0,0.4,0.4,0.5,0.0,0.6,0.5,0.0,0.30000000000000004,0.6,0.13981991532075624
7462,rec-6922-org,rec-7204-dup-2,0,0.4,0.30000000000000004,0.4,0.09999999999999998,0.9,0.0,0.0,0.5,1.0,0.10177412025987784
10105,rec-9762-org,rec-7204-dup-2,0,0.19999999999999996,0.4,0.5,0.19999999999999996,0.9,0.0,0.0,0.4,0.6,0.11892369241746417
14317,rec-5309-org,rec-7204-dup-2,0,0.4,0.6,0.30000000000000004,0.19999999999999996,0.9,0.5,0.0,0.5,0.6,0.16949666502251526
16096,rec-1203-org,rec-7204-dup-2,0,0.30000000000000004,0.30000000000000004,0.5,0.19999999999999996,0.9,0.30000000000000004,0.0,0.5,1.0,0.15110290083727
17328,rec-1113-org,rec-7204-dup-2,0,0.19999999999999996,0.19999999999999996,0.30000000000000004,0.0,0.6,0.9,0.0,0.5,0.6,0.1978093879582692
20016,rec-5148-org,rec-7204-dup-2,0,0.30000000000000004,0.19999999999999996,0.5,0.30000000000000004,0.6,0.5,0.0,0.4,0.6,0.11771471365931857
23669,rec-6950-org,rec-7204-dup-2,0,0.09999999999999998,0.4,0.4,0.30000000000000004,0.6,0.5,0.0,0.6,0.6,0.11755475838961578
24127,rec-8649-org,rec-7204-dup-2,0,0.30000000000000004,0.4,0.5,0.19999999999999996,0.9,0.0,0.0,0.4,0.6,0.11098598694333733
26286,rec-9473-org,rec-7204-dup-2,0,0.09999999999999998,0.5,0.5,0.30000000000000004,0.6,0.9,0.0,0.30000000000000004,0.6,0.17737700727757794
28224,rec-3820-org,rec-7204-dup-2,0,0.30000000000000004,0.30000000000000004,0.4,0.30000000000000004,0.6,0.5,0.0,0.5,0.6,0.14668737938565815
28524,rec-5445-org,rec-7204-dup-2,0,0.09999999999999998,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.6,0.9,0.0,0.5,0.6,0.17171509848119734
2134,rec-1609-org,rec-1609-dup-0,1,1.0,0.0,0.9,0.5,1.0,0.8,0.0,1.0,1.0,0.520790438366478
2135,rec-7937-org,rec-7937-dup-0,1,1.0,1.0,0.7,0.8,1.0,1.0,0.0,1.0,1.0,0.5463287875704166
25747,rec-1310-org,rec-7937-dup-0,0,0.09999999999999998,0.09999999999999998,0.4,0.19999999999999996,0.8,0.0,0.0,0.4,0.7,0.1026319869630704
26642,rec-9590-org,rec-7937-dup-0,0,0.30000000000000004,0.5,0.30000000000000004,0.09999999999999998,0.7,1.0,0.0,0.6,0.6,0.14212292119756426
2136,rec-7937-org,rec-7937-dup-1,1,1.0,0.9,0.9,0.7,1.0,0.9,0.0,1.0,1.0,0.5035201674087382
2374,rec-5079-org,rec-7937-dup-1,0,0.19999999999999996,0.4,0.5,0.4,0.8,0.0,0.0,0.5,0.6,0.10077201187422154
8782,rec-1060-org,rec-7937-dup-1,0,0.5,0.6,0.6,0.30000000000000004,0.7,0.0,0.0,0.5,0.8,0.11116147699931589
9662,rec-5851-org,rec-7937-dup-1,0,0.30000000000000004,0.09999999999999998,0.30000000000000004,0.4,0.7,0.0,0.0,0.7,0.8,0.12162812771732764
11652,rec-6217-org,rec-7937-dup-1,0,0.30000000000000004,0.30000000000000004,0.5,0.4,1.0,0.0,0.0,0.19999999999999996,0.7,0.10656142825289391
16171,rec-7500-org,rec-7937-dup-1,0,0.4,0.19999999999999996,0.5,0.30000000000000004,0.7,0.19999999999999996,0.0,0.6,0.7,0.12113445872520115
17274,rec-3117-org,rec-7937-dup-1,0,0.19999999999999996,0.19999999999999996,0.6,0.30000000000000004,0.7,0.0,0.0,0.6,0.6,0.13952015945473425
18381,rec-3326-org,rec-7937-dup-1,0,0.0,0.30000000000000004,0.19999999999999996,0.19999999999999996,1.0,0.0,0.0,0.4,0.6,0.1189871595892425
20444,rec-6650-org,rec-7937-dup-1,0,0.19999999999999996,0.19999999999999996,0.4,0.09999999999999998,1.0,0.0,0.0,0.5,0.7,0.10827886787218134
23641,rec-9239-org,rec-7937-dup-1,0,0.19999999999999996,0.4,0.5,0.09999999999999998,0.8,0.0,0.0,0.19999999999999996,0.7,0.13291180457062743
26643,rec-9590-org,rec-7937-dup-1,0,0.30000000000000004,0.5,0.30000000000000004,0.19999999999999996,0.7,0.9,0.0,0.6,0.6,0.13286878352993312
28284,rec-5976-org,rec-7937-dup-1,0,0.5,0.5,0.30000000000000004,0.30000000000000004,1.0,0.0,0.0,0.7,0.7,0.10847531414750264
28359,rec-4481-org,rec-7937-dup-1,0,0.6,0.5,0.5,0.30000000000000004,0.7,0.0,0.0,0.5,0.7,0.155473164065045
28523,rec-3063-org,rec-7937-dup-1,0,0.19999999999999996,0.5,0.5,0.4,0.7,0.19999999999999996,0.0,0.6,0.6,0.10199546050382546
2143,rec-1785-org,rec-1785-dup-0,1,0.9,0.19999999999999996,1.0,0.8,1.0,1.0,0.0,1.0,1.0,0.4601765410754303
9463,rec-6631-org,rec-1785-dup-0,0,0.30000000000000004,0.4,0.30000000000000004,0.0,1.0,1.0,0.0,0.6,0.7,0.20034852843702286
14730,rec-4781-org,rec-1785-dup-0,0,0.19999999999999996,0.4,0.4,0.0,0.7,1.0,0.0,0.7,0.6,0.18466233967060308
22437,rec-720-org,rec-1785-dup-0,0,0.19999999999999996,0.19999999999999996,0.30000000000000004,0.09999999999999998,0.7,1.0,0.0,0.6,0.6,0.22283935897075416
22684,rec-710-org,rec-1785-dup-0,0,0.19999999999999996,0.5,0.4,0.5,0.7,1.0,0.0,0.7,0.6,0.20566937314229222
2147,rec-1965-org,rec-5202-dup-1,0,0.19999999999999996,0.5,0.5,0.19999999999999996,0.8,1.0,0.0,0.30000000000000004,0.7,0.11870553598602043
6361,rec-5202-org,rec-5202-dup-1,1,1.0,0.7,1.0,0.5,1.0,1.0,0.0,1.0,1.0,0.5432741714631025
8214,rec-2005-org,rec-5202-dup-1,0,0.19999999999999996,0.5,0.19999999999999996,0.0,0.7,1.0,0.0,0.30000000000000004,0.6,0.1381983352814286
2149,rec-1976-org,rec-1976-dup-0,1,1.0,1.0,1.0,0.8,1.0,1.0,0.0,1.0,1.0,0.9346714808891824
4350,rec-1913-org,rec-1976-dup-0,0,0.0,0.09999999999999998,0.19999999999999996,0.0,0.8,1.0,0.0,0.6,0.6,0.14874260294008565
4368,rec-6320-org,rec-1976-dup-0,0,0.09999999999999998,0.0,1.0,0.0,0.7,0.0,0.0,0.5,0.8,0.10920575798138187
4811,rec-9168-org,rec-1976-dup-0,0,0.19999999999999996,0.0,1.0,0.09999999999999998,0.7,0.19999999999999996,0.0,0.6,0.6,0.12315531331110052
8089,rec-8514-org,rec-1976-dup-0,0,0.0,0.19999999999999996,0.19999999999999996,0.0,0.8,1.0,0.0,0.6,0.7,0.14107943191802105
8992,rec-5460-org,rec-1976-dup-0,0,0.19999999999999996,0.0,0.30000000000000004,0.19999999999999996,0.7,1.0,0.0,0.6,0.7,0.12290848231525894
9726,rec-390-org,rec-1976-dup-0,0,0.09999999999999998,0.19999999999999996,0.30000000000000004,0.0,0.7,1.0,0.0,0.6,0.7,0.15514446306937155
9918,rec-8961-org,rec-1976-dup-0,0,0.09999999999999998,0.0,1.0,0.09999999999999998,0.7,0.19999999999999996,0.0,0.4,0.7,0.1229970489241531
13613,rec-3377-org,rec-1976-dup-0,0,0.19999999999999996,1.0,0.30000000000000004,0.0,0.7,0.19999999999999996,0.0,0.7,0.7,0.12956690594390996
